id,code,original_code,description,unit,category,subcategory,work_type,rate,cellRate_reference,cellRate_rate,excelCellReference,sourceSheetName,keywords
GW0772,758,758,Preprufe; 300R; vertical,m²,Groundworks,General Groundworks,Groundworks,41.38,F833,41.38,A833,Groundworks,general_groundworks
GW0773,759,759,Preprufe; 160R; horizontal (not recommended),m²,Groundworks,General Groundworks,Groundworks,34.22,F834,34.22,A834,Groundworks,general_groundworks
GW0774,760,760,Preprufe; 160R; vertical,m²,Groundworks,General Groundworks,Groundworks,37.48,F835,37.48,A835,Groundworks,general_groundworks
GW0775,761,761,Preprufe internal/perimeter junction,m,Groundworks,General Groundworks,Groundworks,8.88,F836,8.88,A836,Groundworks,general_groundworks
GW0776,762,762,Preprufe; 800PA; horizontal,m²,Groundworks,General Groundworks,Groundworks,23.94,F837,23.94,A837,Groundworks,general_groundworks
GW0777,763,763,Preprufe; 800PA; vertical,m²,Groundworks,General Groundworks,Groundworks,28.75,F838,28.75,A838,Groundworks,general_groundworks
GW0778,764,764,SikaProof A-(08); horizontal,m²,Groundworks,General Groundworks,Groundworks,30.55,F839,30.55,A839,Groundworks,general_groundworks
GW0779,765,765,SikaProof A-(08); vertical,m²,Groundworks,General Groundworks,Groundworks,35.36,F840,35.36,A840,Groundworks,general_groundworks
GW0780,766,766,Sikadur 41; 75 x 75 fillet; around top of piles,m,Groundworks,General Filling,Filling,13.48,F841,13.48,A841,Groundworks,general_filling
GW0781,767,767,Sikadur 32; applied to top of piles,m²,Groundworks,General Groundworks,Groundworks,27.21,F842,27.21,A842,Groundworks,general_groundworks
GW0782,768,768,Sika; seal at junctions,m,Groundworks,General Groundworks,Groundworks,11.36,F843,11.36,A843,Groundworks,general_groundworks
GW0783,769,769,Pudlo GP Ultra +; gas & water membrane; horizontal,m²,Groundworks,General Groundworks,Groundworks,33.45,F844,33.45,A844,Groundworks,general_groundworks
GW0784,770,770,Pudlo GP Ultra +; gas & water membrane; vertical,m²,Groundworks,General Groundworks,Groundworks,38.1,F845,38.1,A845,Groundworks,general_groundworks
GW0785,771,771,Combiseal; horizontal; (gas & water),m²,Groundworks,General Groundworks,Groundworks,33.45,F846,33.45,A846,Groundworks,general_groundworks
GW0786,772,772,Combiseal; vertical (gas & water),m²,Groundworks,General Groundworks,Groundworks,38.1,F847,38.1,A847,Groundworks,general_groundworks
GW0787,773,773,Combiseal; Hydroprufe 8000 vertical (gas & water),m²,Groundworks,General Groundworks,Groundworks,61.2,F848,61.2,A848,Groundworks,general_groundworks
GW0788,774,774,Combi seal 150mm; horz; lapped & taped,m²,Groundworks,General Groundworks,Groundworks,33.45,F849,33.45,A849,Groundworks,150mm|general_groundworks
GW0789,773,773,Combi seal 150mm; horz; lapped & taped; shot-fired to conc,m,Groundworks,General Groundworks,Groundworks,14.7,F850,14.7,A850,Groundworks,150mm|general_groundworks
GW0790,774,774,Hydroprufe HCR butyl tape reinforcement,m,Groundworks,General Groundworks,Groundworks,4.11,F851,4.11,A851,Groundworks,general_groundworks
GW0791,775,775,Twinseal compound 50 x 50 fillet; around top of piles,m,Groundworks,General Filling,Filling,27.18,F852,27.18,A852,Groundworks,general_filling
GW0792,774,774,Twinseal compound 5 x 50 fillet; around top of piles; secured by termination bar,m,Groundworks,General Filling,Filling,33.34,F853,33.34,A853,Groundworks,general_filling
GW0793,775,775,Hydrostop WSM 15mm bead; seal at junctions,m,Groundworks,General Groundworks,Groundworks,12.69,F854,12.69,A854,Groundworks,15mm|general_groundworks
GW0794,776,776,Premcrete Hydroseal FX; horizontal; around top of piles,m,Groundworks,General Groundworks,Groundworks,15.97,F855,15.97,A855,Groundworks,general_groundworks
GW0795,775,775,Premcrete Twinseal 50 x 50mm fillet seal at junctions,m,Groundworks,General Filling,Filling,14.77,F856,14.77,A856,Groundworks,50mm|general_filling
GW0796,776,776,"Detailing to combiseal; angles, fillets, junctions, intersections, etc",item,Groundworks,General Filling,Filling,0.5,F857,0.5,A857,Groundworks,general_filling
GW0797,777,777,Proofex Engage; horizontal,m²,Groundworks,General Groundworks,Groundworks,25.65,F858,25.65,A858,Groundworks,general_groundworks
GW0798,776,776,Proofex Engage; vertical,m²,Groundworks,General Groundworks,Groundworks,30.46,F859,30.46,A859,Groundworks,general_groundworks
GW0799,777,777,Proofex Engage; fillet to penetrations,m,Groundworks,General Filling,Filling,20.45,F860,20.45,A860,Groundworks,general_filling
GW0800,778,778,Bituthene MRX; horizontal,m²,Groundworks,General Groundworks,Groundworks,19.19,F862,19.19,A862,Groundworks,general_groundworks
GW0801,779,779,Bituthene MRX; vertical,m²,Groundworks,General Groundworks,Groundworks,28.8,F863,28.8,A863,Groundworks,general_groundworks
GW0802,780,780,Bituthene GP; horizontal,m²,Groundworks,General Groundworks,Groundworks,19.13,F864,19.13,A864,Groundworks,general_groundworks
GW0803,781,781,Bituthene GP; vertical,m²,Groundworks,General Groundworks,Groundworks,28.74,F865,28.74,A865,Groundworks,general_groundworks
GW0804,782,782,Bituthene 4000; horizontal,m²,Groundworks,General Groundworks,Groundworks,24.68,F866,24.68,A866,Groundworks,depth_4000m|general_groundworks
GW0805,783,783,Bituthene 4000; vertical,m²,Groundworks,General Groundworks,Groundworks,34.29,F867,34.29,A867,Groundworks,depth_4000m|general_groundworks
GW0806,784,784,Bituthene movement joint comprising soft fillet and fold,m,Groundworks,General Filling,Filling,20.72,F868,20.72,A868,Groundworks,general_filling
GW0807,785,785,Bituthene 8000; horizontal,m²,Groundworks,General Groundworks,Groundworks,25.33,F869,25.33,A869,Groundworks,depth_8000m|general_groundworks
GW0808,786,786,Bituthene 8000; vertical,m²,Groundworks,General Groundworks,Groundworks,34.95,F870,34.95,A870,Groundworks,depth_8000m|general_groundworks
GW0809,787,787,Cetbit 300; horizontal,m²,Groundworks,General Groundworks,Groundworks,20.82,F871,20.82,A871,Groundworks,general_groundworks
GW0810,788,788,Cetbit 300; vertical,m²,Groundworks,General Groundworks,Groundworks,30.44,F872,30.44,A872,Groundworks,general_groundworks
GW0811,789,789,Cetbit 300; angles; reinforcing strip,m,Groundworks,Surface Preparation,Groundworks,10.14,F873,10.14,A873,Groundworks,surface_preparation
GW0812,790,790,RIW Sheetseal 226; horizontal,m²,Groundworks,General Groundworks,Groundworks,30.95,F874,30.95,A874,Groundworks,general_groundworks
GW0813,791,791,RIW Sheetseal 226; vertical,m²,Groundworks,General Groundworks,Groundworks,40.56,F875,40.56,A875,Groundworks,general_groundworks
GW0814,792,792,Proofex 3000; horizontal,m²,Groundworks,General Groundworks,Groundworks,19.08,F876,19.08,A876,Groundworks,general_groundworks
GW0815,793,793,Proofex 3000; vertical,m²,Groundworks,General Groundworks,Groundworks,28.7,F877,28.7,A877,Groundworks,general_groundworks
GW0816,794,794,Seal & dress around pile,nr,Groundworks,General Groundworks,Groundworks,14.78,F878,14.78,A878,Groundworks,general_groundworks
GW0817,795,795,Joint proofex to visqueen,m,Groundworks,General Groundworks,Groundworks,10.73,F879,10.73,A879,Groundworks,general_groundworks
GW0818,796,796,Pudlo GP Ultra Seal; gas & water membrane; horizontal,m²,Groundworks,General Groundworks,Groundworks,19.13,F880,19.13,A880,Groundworks,general_groundworks
GW0819,797,797,Pudlo GP Ultra Seal; gas & water membrane; vertical,m²,Groundworks,General Groundworks,Groundworks,28.74,F881,28.74,A881,Groundworks,general_groundworks
GW0820,798,798,Pudlo GP Ultra Seal; gas & water membrane; vertical not exceeding 300mm wde,m,Groundworks,General Groundworks,Groundworks,12.93,F882,12.93,A882,Groundworks,300mm|general_groundworks
GW0821,799,799,Premcrete Hydroprufe 3000; horizontal,m²,Groundworks,General Groundworks,Groundworks,19.13,F883,19.13,A883,Groundworks,general_groundworks
GW0822,800,800,Premcrete Hydroprufe 3000; vertical,m²,Groundworks,General Groundworks,Groundworks,28.74,F884,28.74,A884,Groundworks,general_groundworks
GW0823,801,801,Hydrostop WS10 to pentrations through slab,nr,Groundworks,General Groundworks,Groundworks,8.88,F885,8.88,A885,Groundworks,general_groundworks
GW0824,802,802,Twinseal compound to penetrations through slab,nr,Groundworks,General Groundworks,Groundworks,12.35,F886,12.35,A886,Groundworks,general_groundworks
GW0825,803,803,Platon P20 cavity drain; horizontal,m²,Groundworks,General Groundworks,Groundworks,17.02,F888,17.02,A888,Groundworks,general_groundworks
GW0826,804,804,Platon multi cavity drain; vertical,m²,Groundworks,General Groundworks,Groundworks,20.69,F889,20.69,A889,Groundworks,general_groundworks
GW0827,805,805,Hydroduct CF 20 cavity drain; horizontal,m²,Groundworks,General Groundworks,Groundworks,19.15,F890,19.15,A890,Groundworks,general_groundworks
GW0828,806,806,Hydroduct CF 20 cavity drain; vertical,m²,Groundworks,General Groundworks,Groundworks,28.13,F891,28.13,A891,Groundworks,general_groundworks
GW0829,807,807,Hydroduct CF 08 cavity drain; vertical,m²,Groundworks,General Groundworks,Groundworks,23.58,F892,23.58,A892,Groundworks,general_groundworks
GW0830,808,808,Hydroduct internal/perimeter junction,m,Groundworks,General Groundworks,Groundworks,11.28,F893,11.28,A893,Groundworks,general_groundworks
GW0831,809,809,Hydroduct 401 cavity drain; horizontal,m²,Groundworks,General Groundworks,Groundworks,32.82,F894,32.82,A894,Groundworks,general_groundworks
GW0832,810,810,Hydroduct 501 cavity drain; horizontal,m²,Groundworks,General Groundworks,Groundworks,42.26,F895,42.26,A895,Groundworks,general_groundworks
GW0833,811,811,Hydroduct channel,m,Groundworks,General Groundworks,Groundworks,24.32,F896,24.32,A896,Groundworks,general_groundworks
GW0834,812,812,Hydroduct channel corner,nr,Groundworks,General Groundworks,Groundworks,38.83,F897,38.83,A897,Groundworks,general_groundworks
GW0835,813,813,Hydroduct channel T junction,nr,Groundworks,General Groundworks,Groundworks,49.63,F898,49.63,A898,Groundworks,general_groundworks
GW0836,814,814,Hydroduct channel outlet,nr,Groundworks,General Groundworks,Groundworks,26.72,F899,26.72,A899,Groundworks,general_groundworks
GW0837,815,815,Cetco Aquadrain 8mm cavity drain; horizontal,m²,Groundworks,General Groundworks,Groundworks,14.08,F900,14.08,A900,Groundworks,8mm|general_groundworks
GW0838,816,816,Cetco Aquadrain 8mm cavity drain; vertical,m²,Groundworks,General Groundworks,Groundworks,21.3,F901,21.3,A901,Groundworks,8mm|general_groundworks
GW0839,817,817,Premcrete Hydroflow HP8; horizontal,m²,Groundworks,General Groundworks,Groundworks,13.75,F902,13.75,A902,Groundworks,general_groundworks
GW0840,818,818,Premcrete Hydroflow HP8; vertical,m²,Groundworks,General Groundworks,Groundworks,20.96,F903,20.96,A903,Groundworks,general_groundworks
GW0841,819,819,Premcrete Hydroflow HP20; horizontal,m²,Groundworks,General Groundworks,Groundworks,16.06,F904,16.06,A904,Groundworks,general_groundworks
GW0842,820,820,Premcrete Hydroflow HP20; vertical,m²,Groundworks,General Groundworks,Groundworks,23.27,F905,23.27,A905,Groundworks,general_groundworks
GW0843,821,821,Delta MS500 cavity drain; horizontal,m²,Groundworks,General Groundworks,Groundworks,21.19,F906,21.19,A906,Groundworks,general_groundworks
GW0844,822,822,Delta MS500 cavity drain; vertical,m²,Groundworks,General Groundworks,Groundworks,28.4,F907,28.4,A907,Groundworks,general_groundworks
GW0845,823,823,Delta internal/perimeter junction,m,Groundworks,General Groundworks,Groundworks,11.28,F908,11.28,A908,Groundworks,general_groundworks
GW0846,824,824,Delta channel,m,Groundworks,General Groundworks,Groundworks,19.15,F909,19.15,A909,Groundworks,general_groundworks
GW0847,825,825,Delta channel; corners,nr,Groundworks,General Groundworks,Groundworks,24.08,F910,24.08,A910,Groundworks,general_groundworks
GW0848,826,826,Delta channel; outlets,nr,Groundworks,General Groundworks,Groundworks,19.24,F911,19.24,A911,Groundworks,general_groundworks
GW0849,827,827,Delta dual V3 sump pump chamber; S&F; M&E by others,nr,Groundworks,General Groundworks,Groundworks,1931.67,F912,1931.67,A912,Groundworks,general_groundworks
GW0850,828,828,Rascor waterproofing (as Rascor quote + fix only grout tubes),item,Groundworks,General Groundworks,Groundworks,,,,A914,Groundworks,general_groundworks
GW0851,829,829,Re-injectable grout tubes; MBL fix only free issue,m,Groundworks,General Groundworks,Groundworks,7.75,F915,7.75,A915,Groundworks,general_groundworks
GW0852,830,830,Re-injectable grout tubes; Specialist supply and inject; MBL fix in place (Rascor),m,Groundworks,General Groundworks,Groundworks,21.91,F916,21.91,A916,Groundworks,general_groundworks
GW0853,831,831,Rascor injection joint system /m2 slab area,m²,Groundworks,General Groundworks,Groundworks,6.83,F917,6.83,A917,Groundworks,general_groundworks
GW0854,832,832,Rascor injection joint system /m2 wall area,m²,Groundworks,General Groundworks,Groundworks,19.25,F918,19.25,A918,Groundworks,general_groundworks
GW0855,833,833,Hydrostop WS10 to penetrations through slab,m,Groundworks,General Groundworks,Groundworks,41.78,F920,41.78,A920,Groundworks,general_groundworks
GW0856,834,834,Hydroseal FX; surface of filled holes and 1m perimeter,m²,Groundworks,General Filling,Filling,,,,A921,Groundworks,1m|general_filling
GW0857,835,835,Hydrostop HS10 waterstop & detail tape; Hydroplug sealing system dressed around pipe; not exceeding 100mm dia,nr,Groundworks,General Groundworks,Groundworks,178.58,F922,178.58,A922,Groundworks,100mm|general_groundworks
GW0858,836,836,Hydrostop HS10 waterstop & detail tape; Hydroplug sealing system dressed around pipe; not exceeding 150mm dia,nr,Groundworks,General Groundworks,Groundworks,253.16,F923,253.16,A923,Groundworks,150mm|general_groundworks
GW0859,837,837,Teknocem LA non shrink grout; infill around pipes,m³,Groundworks,General Filling,Filling,2600.48,F924,2600.48,A924,Groundworks,general_filling
GW0860,838,838,Testing Certification of gas barrier (per visit),nr,Groundworks,General Groundworks,Groundworks,590.0,F926,590.0,A926,Groundworks,general_groundworks
GW0861,839,839,Gas membrane; Visqueen Radon Barrier; horizontal,m²,Groundworks,General Groundworks,Groundworks,1.73,F927,1.73,A927,Groundworks,general_groundworks
GW0862,840,840,Gas membrane; Visqueen Radon Barrier; vertical,m²,Groundworks,General Groundworks,Groundworks,2.31,F928,2.31,A928,Groundworks,general_groundworks
GW0863,841,841,Gas membrane; Visqueen Radon Barrier; turn up at edges not exceeding 250mm,m,Groundworks,General Groundworks,Groundworks,1.77,F929,1.77,A929,Groundworks,250mm|general_groundworks
GW0864,842,842,Gas membrane; Visqueen Radon Barrier; Top Hat rigid seals to 110dia penetrations,nr,Groundworks,General Groundworks,Groundworks,20.63,F930,20.63,A930,Groundworks,general_groundworks
GW0865,843,843,Gas membrane; Grace GGM400; horizontal,m²,Groundworks,General Groundworks,Groundworks,9.64,F931,9.64,A931,Groundworks,general_groundworks
GW0866,844,844,Gas membrane; Grace GGM400; vertical,m²,Groundworks,General Groundworks,Groundworks,12.04,F932,12.04,A932,Groundworks,general_groundworks
GW0867,845,845,Gas membrane; Grace Gasvoid PF; horizontal; 915mm wide,m,Groundworks,General Groundworks,Groundworks,19.93,F933,19.93,A933,Groundworks,915mm|general_groundworks
GW0868,846,846,Gas membrane; Visqueen Gas Barrier; horizontal,m²,Groundworks,General Groundworks,Groundworks,8.3,F934,8.3,A934,Groundworks,general_groundworks
GW0869,847,847,Gas membrane; Visqueen Gas Barrier; vertical,m²,Groundworks,General Groundworks,Groundworks,9.57,F935,9.57,A935,Groundworks,general_groundworks
GW0870,848,848,"Gas membrane; Visqueen Gas Barrier; dressing to angles, junctions, etc",m,Groundworks,General Groundworks,Groundworks,6.84,F936,6.84,A936,Groundworks,general_groundworks
GW0871,849,849,Gas membrane; Visqueen self adhesive; horizontal,m²,Groundworks,General Groundworks,Groundworks,17.63,F937,17.63,A937,Groundworks,general_groundworks
GW0872,850,850,Gas membrane; Visqueen self adhesive; vertical,m²,Groundworks,General Groundworks,Groundworks,20.04,F938,20.04,A938,Groundworks,general_groundworks
GW0873,851,851,Gas membrane; Visqueen Ultimate VOC BLOK Gas Barrier; horizontal (formerly GX),m²,Groundworks,General Groundworks,Groundworks,17.63,F939,17.63,A939,Groundworks,general_groundworks
GW0874,852,852,Gas membrane; Visqueen Ultimate VOC BLOK Gas Barrier; vertical (formerly GX),m²,Groundworks,General Groundworks,Groundworks,20.04,F940,20.04,A940,Groundworks,general_groundworks
GW0875,853,853,Gas membrane; Monarflex Reflex Super; horizontal,m²,Groundworks,General Groundworks,Groundworks,9.8,F941,9.8,A941,Groundworks,general_groundworks
GW0876,854,854,Gas membrane; Monarflex RAC; horizontal,m²,Groundworks,General Groundworks,Groundworks,10.62,F942,10.62,A942,Groundworks,general_groundworks
GW0877,855,855,Gas membrane; Monarflex RAC; vertical,m²,Groundworks,General Groundworks,Groundworks,12.54,F943,12.54,A943,Groundworks,general_groundworks
GW0878,856,856,Premcrete Combiseal; horizontal,m²,Groundworks,General Groundworks,Groundworks,30.94,F944,30.94,A944,Groundworks,general_groundworks
GW0879,857,857,Premcrete Combiseal; vertical,m²,Groundworks,General Groundworks,Groundworks,35.75,F945,35.75,A945,Groundworks,general_groundworks
GW0880,858,858,"Detailing to combiseal; angles, fillets, junctions, intersections, etc",item,Groundworks,General Filling,Filling,0.5,F946,0.5,A946,Groundworks,general_filling
GW0881,859,859,Premcrete Hydroprufe 6000 flexi; horizontal,m²,Groundworks,General Groundworks,Groundworks,13.06,F947,13.06,A947,Groundworks,general_groundworks
GW0882,860,860,Premcrete Hydroprufe 6000 flexi; vertical,m²,Groundworks,General Groundworks,Groundworks,14.98,F948,14.98,A948,Groundworks,general_groundworks
GW0883,861,861,Premcrete Hydrostop BR; seal at junctions,m,Groundworks,General Groundworks,Groundworks,11.28,F949,11.28,A949,Groundworks,general_groundworks
GW0884,862,862,Premcrete Hydroprufe 9000; horizontal,m²,Groundworks,General Groundworks,Groundworks,7.98,F950,7.98,A950,Groundworks,general_groundworks
GW0885,863,863,Premcrete Hydroprufe 9000; vertical,m²,Groundworks,General Groundworks,Groundworks,9.91,F951,9.91,A951,Groundworks,general_groundworks
